comment_id	expert_name	date	comment
10930	Kunal Bothra 	2013-12-06 14:53:00	Canara Bank may test Rs 270: Kunal Bothra
10931	Manav Chopra 	2013-12-06 12:19:00	Buy Union Bank, OBC, Jaiprakash Power: Manav Chopra
10932	Dharmesh Kant  	2013-12-06 12:05:00	Buy Canara Bank, Alembic Pharma; sell Bata: Kant
10933	Aashish Tater 	2013-12-05 18:02:00	Prefer Indiabulls Power, says Aashish Tater
10934	Vishal B Malkan 	2013-12-05 18:01:00	Buy ICICI Bank for long term: Vishal Malkan
10935	Vishal B Malkan 	2013-12-05 17:58:00	Hold IGL with a stoploss at Rs 260: Vishal Malkan
10936	Aashish Tater 	2013-12-05 17:57:00	Hold IDFC; target Rs 130: Aashish Tater
10937	Vishal B Malkan 	2013-12-05 17:41:00	Hold Ceat, says Vishal Malkan
10938	Vishal B Malkan 	2013-12-05 17:11:00	Hold Adani Power, target of Rs 47-52: Vishal Malkan
10939	Aashish Tater 	2013-12-05 17:10:00	Bet on Glenmark Pharma, may test Rs 750: Aashish Tater
10940	Nooresh Merani 	2013-12-05 15:46:00	Buy Bank of Baroda on dips, advises Nooresh Mirani
10941	Sudarshan Sukhani 	2013-12-09 13:42:00	Sell Sun TV Network: Sudarshan Sukhani
10942	Sudarshan Sukhani 	2013-12-09 13:41:00	Stay invested in Lupin: Sudarshan Sukhani
10943	Sudarshan Sukhani 	2013-12-09 13:40:00	Hold Power Grid, says Sudarshan Sukhani
10944	Sudarshan Sukhani 	2013-12-09 13:39:00	Sell IDBI Bank, advises Sudarshan Sukhani
10945	Vishal B Malkan 	2013-12-09 12:29:00	Buy Divis Labs, YES Bank, BOI, Reliance Cap: Malkan
10946	Nooresh Merani 	2013-12-09 12:28:00	Buy Adani Power, UPL, Godrej Ind, TV18 Broadcast: Merani
10947	Sudarshan Sukhani 	2013-12-09 09:50:00	Book profits now; mkt unlikely to sustain rally: Sukhani
10948	Sudarshan Sukhani 	2013-12-09 09:42:00	Future Retail may head lower: Sudarshan Sukhani
10949	Sudarshan Sukhani 	2013-12-09 09:41:00	Buy Syndicate Bank, Karnataka Bank: Sudarshan Sukhani
10950	Rahul Mohindar 	2013-12-06 18:57:00	BHEL may go upto Rs 185-200: Rahul Mohindar
10951	Rahul Mohindar 	2013-12-06 15:42:00	Buy ICICI Bank, Axis Bank; sell ITC: Rahul Mohinder
10952	Kunal Bothra 	2013-12-06 14:57:00	Expect Titan to touch Rs 240, says Kunal Bothra
10953	Sudarshan Sukhani 	2013-12-10 09:47:00	Sudarshan Sukhani bullish on Mahindra and Mahindra
10954	Sudarshan Sukhani 	2013-12-10 09:46:00	Buy Apollo Tyres, says Sudarshan Sukhani
10955	Sudarshan Sukhani 	2013-12-10 09:44:00	Buy HCL Tech, advises Sudarshan Sukhani
10956	Sudarshan Sukhani 	2013-12-10 09:43:00	Nifty likely to give us nothing in next few days: Sukhani
10957	Sudarshan Sukhani 	2013-12-09 15:37:00	Union Bank of India may head higher: Sudarshan Sukhani
10958	Sudarshan Sukhani 	2013-12-09 15:24:00	Book profits in BHEL: Sudarshan Sukhani
10959	Sudarshan Sukhani 	2013-12-09 15:22:00	Buy Exide Industries, UPL, ONGC: Sudarshan Sukhani
10960	Sudarshan Sukhani 	2013-12-09 15:20:00	Avoid IVRCL: Sudarshan Sukhani
10961	Sudarshan Sukhani 	2013-12-09 13:47:00	Book profits in private sector banks: Sudarshan Sukhani
10962	Sudarshan Sukhani 	2013-12-09 13:46:00	Exit Tata Steel, advises Sudarshan Sukhani
10963	Ashish Chaturmohta 	2013-12-09 13:45:00	Larsen and Toubro may test Rs 1220-1230: Ashish Chaturmohta
10964	Ashish Chaturmohta 	2013-12-09 13:43:00	Go long in UCO Bank, advises Ashish Chaturmohta
10965	Sudarshan Sukhani 	2013-12-10 12:14:00	Buy United Breweries, advises Sudarshan Sukhani
10966	Sudarshan Sukhani 	2013-12-10 12:06:00	Sell Indian Overseas Bank: Sudarshan Sukhani
10967	Sudarshan Sukhani 	2013-12-10 12:01:00	Buy Exide Industries: Sudarshan Sukhani
10968	Sudarshan Sukhani 	2013-12-10 11:59:00	Exit NTPC, advises Sudarshan Sukhani
10969	Pratik Gupta 	2013-12-10 11:58:00	Prefer banking stocks, says Pratik Gupta
10970	Sudarshan Sukhani 	2013-12-10 11:14:00	See lower levels in JP Associates: Sudarshan Sukhani
10971	Sudarshan Sukhani 	2013-12-10 10:50:00	BHEL may test Rs 150: Sudarshan Sukhani
10972	Sudarshan Sukhani 	2013-12-10 10:49:00	Go long in Power Grid: Sudarshan Sukhani
10973	Sudarshan Sukhani 	2013-12-10 10:47:00	Sell NTPC, advises Sudarshan Sukhani
10974	Sudarshan Sukhani 	2013-12-10 09:51:00	Sell Sun TV, says Sudarshan Sukhani
10975	Sudarshan Sukhani 	2013-12-10 09:50:00	Sell Divis Laboratories: Sudarshan Sukhani
10976	Sudarshan Sukhani 	2013-12-10 09:48:00	Buy ONGC, advises Sudarshan Sukhani
10977	Sudarshan Sukhani 	2013-12-11 09:41:00	Buy Bajaj Auto, says Sudarshan Sukhani
10978	Sudarshan Sukhani 	2013-12-11 09:34:00	Buy Tech Mahindra, advises Sudarshan Sukhani
10979	Vishal B Malkan 	2013-12-10 16:17:00	Buy Adani Power, says Vishal Malkan
10980	Vishal B Malkan 	2013-12-10 16:10:00	Hold Hexaware Technologies, says Vishal Malkan
10981	Vishal B Malkan 	2013-12-10 16:07:00	Above Rs 159-160, DLF may test Rs 190: Vishal Malkan
10982	Vishal B Malkan 	2013-12-10 16:06:00	Expect HPCL to touch Rs 260: Vishal Malkan
10983	Vishal B Malkan 	2013-12-10 15:19:00	UPL may test Rs 220: Vishal Malkan
10984	Abhijit Paul 	2013-12-10 14:48:00	Buy DLF at around Rs 160-162: Abhijit Paul
10985	Abhijit Paul 	2013-12-10 14:39:00	TCS may test Rs 2100-2200: Abhijit Paul
10986	Abhijit Paul 	2013-12-10 13:48:00	Short NTPC at around Rs 143-145: Abhijit Paul
10987	Nooresh Merani 	2013-12-10 12:58:00	Buy TV18 Broadcast, UPL, Aditya Birla Nuvo, DLF: Merani
10988	Vishal B Malkan 	2013-12-10 12:57:00	Buy UPL, Bharat Forge, Hexaware; sell Havells: Malkan
10989	Sudarshan Sukhani 	2013-12-11 13:49:00	Buy ONGC on dips: Sudarshan Sukhani
10990	Sudarshan Sukhani 	2013-12-11 13:46:00	Buy ITC, advises Sudarshan Sukhani
10991	Sudarshan Sukhani 	2013-12-11 13:09:00	Sell YES Bank, advises Sudarshan Sukhani
10992	Sudarshan Sukhani 	2013-12-11 12:18:00	Exit NTPC, says Sudarshan Sukhani
10993	Sudarshan Sukhani 	2013-12-11 10:52:00	Sell Coal India, advises Sudarshan Sukhani
10994	Sudarshan Sukhani 	2013-12-11 10:49:00	Short BHEL, advises Sudarshan Sukhani
10995	Sudarshan Sukhani 	2013-12-11 10:49:00	Do not buy Tata Motors: Sudarshan Sukhani
10996	Sudarshan Sukhani 	2013-12-11 10:47:00	Buy Chambal Fertilisers, NFL: Sudarshan Sukhani
10997	Sudarshan Sukhani 	2013-12-11 10:09:00	Sell LIC Housing Finance: Sudarshan Sukhani
10998	Sudarshan Sukhani 	2013-12-11 09:45:00	Lookout for intraday correction and go long: Sukhani
10999	Sudarshan Sukhani 	2013-12-11 09:45:00	Sell Grasim Industries: Sudarshan Sukhani
11000	Sudarshan Sukhani 	2013-12-11 09:42:00	Buy Apollo Hospitals: Sudarshan Sukhani
11001	Sudarshan Sukhani 	2013-12-12 10:35:00	Sell ACC, Ambuja Cements, ICICI Bank, YES Bank: Sukhani
11002	Sudarshan Sukhani 	2013-12-12 10:35:00	Short Havells India: Sudarshan Sukhani
11003	Sudarshan Sukhani 	2013-12-12 10:20:00	Go long in Ceat, advises Sudarshan Sukhani
11004	Sudarshan Sukhani 	2013-12-12 10:18:00	See lower levels in Reliance Communications: Sukhani
11005	Sudarshan Sukhani 	2013-12-12 09:48:00	Buy ITC, says Sudarshan Sukhani
11006	Sudarshan Sukhani 	2013-12-12 09:23:00	Sell until Nifty's below 6330: Sudarshan Sukhani
11007	Sudarshan Sukhani 	2013-12-11 17:08:00	Do not buy Tata Motors: Sudarshan Sukhani
11008	Kunal Bothra 	2013-12-11 17:04:00	Hold Coal India, target of Rs 300-320: Kunal Bothra
11009	Kunal Bothra 	2013-12-11 17:01:00	NTPC may slip to Rs 125-130: Kunal Bothra
11010	Kunal Bothra 	2013-12-11 15:14:00	Hold Tata Motors, says Kunal Bothra
11011	Sudarshan Sukhani 	2013-12-11 15:13:00	Buy ITC, says Sudarshan Sukhani
11012	Sudarshan Sukhani 	2013-12-11 13:50:00	Buy Tata Global, advises Sudarshan Sukhani
11013	Sudarshan Sukhani 	2013-12-12 15:19:00	Buy CESC, United Breweries; sell Bharti Airtel: Sukhani
11014	Aashish Tater 	2013-12-12 15:05:00	Buy United Breweries, Coal India: Ashish Tater
11015	Sudarshan Sukhani 	2013-12-12 14:51:00	Buy NIIT Technologies: Sudarshan Sukhani
11016	Sudarshan Sukhani 	2013-12-12 14:16:00	Sudarshan Sukhani upbeat on Tata Power
11017	Sudarshan Sukhani 	2013-12-12 14:13:00	Avoid Tata Motors: Sudarshan Sukhani
11018	Sudarshan Sukhani 	2013-12-12 13:02:00	Exit HDIL, advises Sudarshan Sukhani
11019	Sudarshan Sukhani 	2013-12-12 13:01:00	Buy SBI for long term: Sudarshan Sukhani
11020	Nooresh Merani 	2013-12-12 12:16:00	Buy Chambal Fertilisers, Godrej Ind, Rallis, UPL: Merani
11021	Vishal B Malkan 	2013-12-12 11:59:00	Buy Allahabad Bank, Apollo Tyres, Ashok Leyland: Malkan
11022	Sudarshan Sukhani 	2013-12-12 11:06:00	Buy Ranbaxy Laboratories at current levels: Sukhani
11023	Sudarshan Sukhani 	2013-12-12 11:02:00	See lower levels in Idea Cellular, Bharti Airtel: Sukhani
11024	Sudarshan Sukhani 	2013-12-12 10:54:00	Short Voltas, Crompton Greaves: Sudarshan Sukhani
11025	Sudarshan Sukhani 	2013-12-16 10:36:00	Go long on if Nifty holds 6157: Sukhani
11026	Sudarshan Sukhani 	2013-12-16 10:35:00	Buy Tata Steel, advises Sudarshan Sukhani
11027	Sushil Kedia 	2013-12-14 13:15:00	Buy Cipla, advises Sushil Kedia
11028	Sushil Kedia 	2013-12-14 12:53:00	BHEL may test Rs 100: Sushil Kedia
11029	Kunal Bothra 	2013-12-13 14:48:00	Short JSW Steel, advises Kunal Bothra
11030	Kunal Bothra 	2013-12-13 14:45:00	Short IndusInd Bank, advises Kunal Bothra
11031	Kunal Bothra 	2013-12-13 14:38:00	Shriram Transport may touch Rs 700: Kunal Bothra
11032	Kunal Bothra 	2013-12-13 14:31:00	Delta Corp may test Rs 120: Kunal Bothra
11033	Nooresh Merani 	2013-12-13 13:06:00	Buy Mcleod Russel, Rallis; sell Aurobindo Pharma: Merani
11034	Vishal B Malkan 	2013-12-13 11:59:00	Buy Arvind, Divis Labs, Reliance Infra, JSW Energy: Malkan
11035	Sudarshan Sukhani 	2013-12-12 17:25:00	Buy HCL Technologies, advises Sukhani
11036	Sudarshan Sukhani 	2013-12-12 17:24:00	Buy Mcleod Russel: Sudarshan Sukhani
11037	Sudarshan Sukhani 	2013-12-16 14:49:00	Go long in Shriram Transport: Sudarshan Sukhani
11038	Sudarshan Sukhani 	2013-12-16 14:40:00	Power Grid may touch Rs 120: Sudarshan Sukhani
11039	Ashish Chaturmohta 	2013-12-16 14:27:00	Buy Wipro, says Ashish Chaturmohta
11040	Ashish Chaturmohta 	2013-12-16 14:14:00	Go long in Aurobindo Pharma: Ashish Chaturmohta
11041	Ashish Chaturmohta 	2013-12-16 14:08:00	Go long in Larsen and Toubro: Ashish Chaturmohta
11042	Ashish Kapur 	2013-12-16 12:12:00	Buy Tech Mahindra, Crompton Greaves, YES Bank: Ashish Kapur
11043	Sudarshan Sukhani 	2013-12-16 11:01:00	Avoid IT stocks: Sudarshan Sukhani
11044	Sudarshan Sukhani 	2013-12-16 10:56:00	Buy Adani Ports, advises Sudarshan Sukhani
11045	Sudarshan Sukhani 	2013-12-16 10:42:00	Short Century Textiles: Sudarshan Sukhani
11046	Sudarshan Sukhani 	2013-12-16 10:40:00	Sell Cipla, advises Sudarshan Sukhani
11047	Sudarshan Sukhani 	2013-12-16 10:39:00	See higher levels in Bharat Forge: Sudarshan Sukhani
11048	Sudarshan Sukhani 	2013-12-16 10:36:00	Buy Mahindra and Mahindra: Sudarshan Sukhani
11049	Rahul Mohindar 	2013-12-17 15:36:00	Buy Muruti Suzuki, says Rahul Mohindar
11050	Rahul Mohindar 	2013-12-17 15:30:00	IRB Infrastructure may test Rs 115: Rahul Mohindar
11051	Shubham Agarwal 	2013-12-17 15:26:00	Buy Divis Laboratories: Shubham Agarwal
11052	Shubham Agarwal 	2013-12-17 15:21:00	HDFC Bank may test Rs 610-620: Shubham Agarwal
11053	Shubham Agarwal 	2013-12-17 14:57:00	Buy TCS, advises Shubham Agarwal
11054	Rahul Mohindar 	2013-12-17 14:23:00	Wockhardt may rise by 12-15%, says Rahul Mohindar
11055	Ashish Kapur 	2013-12-17 12:00:00	Buy Tech Mahindra, Apollo Tyres, Escorts: Ashish Kapur
11056	Sudarshan Sukhani 	2013-12-16 17:25:00	Pick Voltas on declines, says Sukhani
11057	Sudarshan Sukhani 	2013-12-16 17:24:00	Stay away from Tata Motors: Sukhani
11058	Sudarshan Sukhani 	2013-12-16 17:23:00	Buy Aurobindo Pharma on dips: Sukhani
11059	Sudarshan Sukhani 	2013-12-16 17:21:00	See more upside in Tech Mahindra: Sukhani
11060	Sudarshan Sukhani 	2013-12-16 14:51:00	Go long in L&T;, says Sudarshan Sukhani
11061	Sudarshan Sukhani 	2013-12-19 09:40:00	Buy Lupin, says Sudarshan Sukhani
11062	Sudarshan Sukhani 	2013-12-19 09:37:00	Buy Tata Steel, advises Sudarshan Sukhani
11063	Sudarshan Sukhani 	2013-12-18 17:29:00	Buy Aurobindo Pharma, Orchid Chemicals on dips: Sukhani
11064	Sudarshan Sukhani 	2013-12-18 15:24:00	Buy Maruti Suzuki India: Sudarshan Sukhani
11065	Sudarshan Sukhani 	2013-12-18 14:02:00	Prefer TCS, Tech Mahindra: Sudarshan Sukhani
11066	Sudarshan Sukhani 	2013-12-18 13:57:00	Buy ICICI Bank, Axis Bank, Dena Bank: Sukhani
11067	Ashish Kapur 	2013-12-18 13:28:00	Buy Zee Enter, JP Associates, Mcleod Russel: Ashish Kapur
11068	Sudarshan Sukhani 	2013-12-18 10:44:00	See downside in UltraTech Cement: Sudarshan Sukhani
11069	Sudarshan Sukhani 	2013-12-18 10:40:00	Avoid NTPC, says Sudarshan Sukhani
11070	Sudarshan Sukhani 	2013-12-18 10:39:00	Go long in TCS, says Sudarshan Sukhani
11071	Sudarshan Sukhani 	2013-12-18 10:00:00	Traders should be in wait and watch mode: Sukhani
11072	Sudarshan Sukhani 	2013-12-18 09:49:00	Allahabad Bank looks weak: Sudarshan Sukhani
11073	Sudarshan Sukhani 	2013-12-19 14:55:00	Buy Maruti, United Spirits; sell REC: Sudarshan Sukhani
11074	Sudarshan Sukhani 	2013-12-19 14:42:00	Pick Dr Reddys Laboratories: Sudarshan Sukhani
11075	Sudarshan Sukhani 	2013-12-19 14:37:00	Prefer TCS, Tech Mahindra: Sudarshan Sukhani
11076	Sudarshan Sukhani 	2013-12-19 14:36:00	Short ICICI Bank: Sudarshan Sukhani
11077	Sudarshan Sukhani 	2013-12-19 14:27:00	Buy TCS, advises Sudarshan Sukhani
11078	Sudarshan Sukhani 	2013-12-19 13:18:00	Hold Hindalco Industries: Sudarshan Sukhani
11079	Sudarshan Sukhani 	2013-12-19 13:15:00	Buy ICICI Bank, SBI: Sudarshan Sukhani
11080	Ashish Kapur 	2013-12-19 11:46:00	Buy Zee Entertainment, Mcleod Russel, OBC: Ashish Kapur
11081	Sudarshan Sukhani 	2013-12-19 10:39:00	Sell Reliance Communications: Sudarshan Sukhani
11082	Sudarshan Sukhani 	2013-12-19 10:35:00	Sell Bharti Airtel, advises Sudarshan Sukhani
11083	Sudarshan Sukhani 	2013-12-19 10:05:00	Buy Crompton Greaves: Sudarshan Sukhani
11084	Sudarshan Sukhani 	2013-12-19 09:44:00	Close all long positions; buy January puts: Sukhani
11085	Nooresh Merani 	2013-12-20 17:49:00	Buy Reliance Industries, says Nooresh Merani
11086	Nooresh Merani 	2013-12-20 17:46:00	Buy MCX India, may test Rs 600-700: Nooresh Merani
11087	Nooresh Merani 	2013-12-20 17:40:00	Buy Chambal Fertilisers, target of Rs 50-55: Nooresh Merani
11088	Nooresh Merani 	2013-12-20 17:37:00	Avoid Financial Technologies: Nooresh Merani
11089	Nooresh Merani 	2013-12-20 17:30:00	Exit Amtek India, says Nooresh Merani
11090	Abhijit Paul 	2013-12-20 15:44:00	Short ACC, advises Abhijit Paul
11091	Abhijit Paul 	2013-12-20 15:24:00	Asian Paints may test Rs 495-500: Abhijit Paul
11092	Ashish Kapur 	2013-12-20 12:18:00	Buy GMR Infra, GVK Power, United Spirits: Ashish Kapur
11093	Sudarshan Sukhani 	2013-12-19 17:19:00	Avoid L&T;, Tata Motors: Sudarshan Sukhani
11094	Sudarshan Sukhani 	2013-12-19 17:17:00	Prefer Infosys, HCL Technologies on dips: Sukhani
11095	Aashish Tater 	2013-12-19 17:15:00	Exit BHEL, advises Aashish Tater
11096	Abhijit Paul 	2013-12-19 15:08:00	United Spirits may touch Rs 2680-2700: Abhijit Paul
11097	Sudarshan Sukhani 	2013-12-23 13:20:00	See further upside in M&M; Financial: Sudarshan Sukhani
11098	Sudarshan Sukhani 	2013-12-23 13:16:00	Stay invested in L&T;: Sudarshan Sukhani
11099	Dharmesh Kant  	2013-12-23 11:54:00	Buy BOI, YES Bank, Alembic Pharma, Arvind : Dharmesh Kant
11100	Sudarshan Sukhani 	2013-12-23 11:52:00	Exit State Bank of India: Sudarshan Sukhani
11101	Sudarshan Sukhani 	2013-12-23 11:39:00	Buy Hindalco, avoid Canara Bank: Sudarshan Sukhani
11102	Sudarshan Sukhani 	2013-12-23 11:35:00	Hold Dr Reddy's Labs, Cipla: Sudarshan Sukhani
11103	Sudarshan Sukhani 	2013-12-23 11:33:00	Buy Bata for long term: Sudarshan Sukhani
11104	Sudarshan Sukhani 	2013-12-23 11:28:00	Buy SKS Microfinance: Sudarshan Sukhani
11105	Sudarshan Sukhani 	2013-12-23 11:25:00	Sell Dish TV, says Sudarshan Sukhani
11106	Sudarshan Sukhani 	2013-12-23 11:22:00	Sell United Breweries, advises Sudarshan Sukhani
11107	Sudarshan Sukhani 	2013-12-23 11:18:00	Dr Reddy's Labs may head higher: Sukhani
11108	Sudarshan Sukhani 	2013-12-23 09:51:00	Build long positions on significant intraday dip: Sukhani
11109	Sudarshan Sukhani 	2013-12-26 09:53:00	Short Bharti Airtel, says Sudarshan Sukhani
11110	Jai Bala 	2013-12-24 15:19:00	Bullish on Ceat, JK Tyre: Jai Bala
11111	Jai Bala 	2013-12-24 15:17:00	Sun Pharma may scale above Rs 650: Jai Bala
11112	Dharmesh Kant  	2013-12-24 11:54:00	Buy BOI, Glenmark Pharma; sell Apollo Tyres: Dharmesh Kant
11113	Sudarshan Sukhani 	2013-12-23 17:24:00	Buy Tata Steel on correction: Sudarshan Sukhani
11114	Sudarshan Sukhani 	2013-12-23 17:21:00	Buy Arvind on dips: Sudarshan Sukhani
11115	Sudarshan Sukhani 	2013-12-23 17:21:00	Stay away from ITC: Sudarshan Sukhani
11116	Sudarshan Sukhani 	2013-12-23 15:29:00	Buy Adani Enterprises, DLF: Sudarshan Sukhani
11117	Ashish Chaturmohta 	2013-12-23 15:05:00	Initiate long position in Ranbaxy Laboratories: Chaturmohta
11118	Ashish Chaturmohta 	2013-12-23 14:56:00	Go long in Tata Steel: Ashish Chaturmohta
11119	Ashish Chaturmohta 	2013-12-23 14:54:00	Go long in Bank of Baroda: Ashish Chaturmohta
11120	Sudarshan Sukhani 	2013-12-23 14:53:00	Prefer private sector banks: Sudarshan Sukhani
11121	Sudarshan Sukhani 	2013-12-26 14:32:00	Hold ONGC, may test Rs 300, says Sudarshan Sukhani
11122	Sudarshan Sukhani 	2013-12-26 14:30:00	Buy HDFC Bank, says Sukhani
11123	Sudarshan Sukhani 	2013-12-26 14:28:00	Buy Hero Motocorp, says Sudarshan Sukhani
11124	Sudarshan Sukhani 	2013-12-26 13:14:00	Hold Jain Irrigation Systems, says Sukhani
11125	Sudarshan Sukhani 	2013-12-26 13:10:00	DLF may go above Rs 200: Sudarshan Sukhani
11126	Sudarshan Sukhani 	2013-12-26 11:24:00	Prefer Titan Company, Jubilant Foodworks: Sukhani
11127	Sudarshan Sukhani 	2013-12-26 11:22:00	Buy BPCL, says Sudarshan Sukhani
11128	Sudarshan Sukhani 	2013-12-26 10:56:00	Go long in Hindalco Industries on dip: Sukhani
11129	Sudarshan Sukhani 	2013-12-26 10:55:00	Buy Jindal Steel and Power: Sudarshan Sukhani
11130	Sudarshan Sukhani 	2013-12-26 10:11:00	Buy on dips; bullish on January series: Sukhani
11131	Sudarshan Sukhani 	2013-12-26 10:03:00	Sudarshan Sukhani upbeat on PFC
11132	Sudarshan Sukhani 	2013-12-26 10:02:00	Buy Punjab National Bank on dips: Sukhani
11133	Kunal Bothra 	2013-12-27 15:04:00	DLF may test Rs 190: Kunal Bothra
11134	Dharmesh Kant  	2013-12-27 12:12:00	Buy Arvind, Federal Bank, UPL, Tata Global: Dharmesh Kant
11135	Kunal Bothra 	2013-12-26 17:41:00	Pick Aurobindo Pharma, target of Rs 500-550: Kunal Bothra
11136	Kunal Bothra 	2013-12-26 17:39:00	Exit Amtek India at around Rs 75-76: Kunal Bothra
11137	Kunal Bothra 	2013-12-26 17:37:00	Buy Voltas on decline, says Kunal Bothra
11138	Sudarshan Sukhani 	2013-12-26 17:35:00	Sell Cipla, buy Dabur India: Sukhani
11139	Sudarshan Sukhani 	2013-12-26 17:33:00	Sudarshan Sukhani upbeat on Bajaj Auto, Hero Motocorp
11140	Sudarshan Sukhani 	2013-12-26 17:32:00	Sudarshan Sukhani upbeat on private sector banks
11141	Ashish Chaturmohta 	2013-12-26 17:28:00	Axis Bank may move upto Rs 1360: Ashish Chaturmohta
11142	Ashish Chaturmohta 	2013-12-26 17:26:00	Ranbaxy, Lupin may add 8-10%: Ashish Chaturmohta
11143	Ashish Chaturmohta 	2013-12-26 17:09:00	Prefer Tata Steel, may touch Rs 460: Ashish Chaturmohta
11144	Ashish Chaturmohta 	2013-12-26 15:16:00	Ranbaxy may touch Rs 530, BHEL looks strong: Chaturmohta
11145	Gautam Shah 	2013-12-30 12:50:00	Buy metal, auto stocks on every decline: Gautam Shah
11146	Gautam Shah 	2013-12-30 12:32:00	Oil & gas space looks weak: Gautam Shah
11147	Sudarshan Sukhani 	2013-12-30 11:13:00	Prefer private sector banks: Sudarshan Sukhani
11148	Sudarshan Sukhani 	2013-12-30 11:12:00	Buy Tata Power on every dip: Sudarshan Sukhani
11149	Sudarshan Sukhani 	2013-12-30 11:11:00	Sudarshan Sukhani upbeat on metal space
11150	Sudarshan Sukhani 	2013-12-30 10:11:00	Expect downside in Lupin: Sudarshan Sukhani
11151	Sudarshan Sukhani 	2013-12-30 10:04:00	Buy NMDC, advises Sudarshan Sukhani
11152	Sudarshan Sukhani 	2013-12-30 10:03:00	Sell JP Associates, advises Sudarshan Sukhani
11153	Sudarshan Sukhani 	2013-12-30 10:01:00	Buy ITC, HUL: Sudarshan Sukhani
11154	Sudarshan Sukhani 	2013-12-30 09:24:00	Upbeat Sukhani sees market rally this week
11155	Kunal Bothra 	2013-12-27 15:22:00	Pick KPIT Technologies: Kunal Bothra
11156	Kunal Bothra 	2013-12-27 15:13:00	Hindalco may test Rs 140: Kunal Bothra
11157	Kunal Bothra 	2013-12-30 18:06:00	SBI to remain between Rs 1600-1900: Kunal Bothra
11158	Sudarshan Sukhani 	2013-12-30 18:06:00	Avoid TVS Motor Company: Sudarshan Sukhani
11159	Kunal Bothra 	2013-12-30 18:04:00	Short Jindal Steel & Power: Kunal Bothra
11160	Kunal Bothra 	2013-12-30 18:02:00	Prefer Infotech Enterprises for trading: Kunal Bothra
11161	Sudarshan Sukhani 	2013-12-30 14:45:00	Buy GAIL India, says Sudarshan Sukhani
11162	Sudarshan Sukhani 	2013-12-30 14:33:00	Stay away from Infosys: Sudarshan Sukhani
11163	Sudarshan Sukhani 	2013-12-30 14:31:00	Sudarshan Sukhani upbeat on metal space
11164	Sudarshan Sukhani 	2013-12-30 14:27:00	Buy Tata Power, advises Sudarshan Sukhani
11165	Sudarshan Sukhani 	2013-12-30 13:39:00	Avoid TVS Motors, Ashok Leyland: Sudarshan Sukhani
11166	Sudarshan Sukhani 	2013-12-30 13:38:00	Castrol may touch Rs 340-360: Sudarshan Sukhani
11167	Sudarshan Sukhani 	2013-12-30 13:35:00	Exit PC Jeweller: Sudarshan Sukhani
11168	Kunal Bothra 	2013-12-30 13:31:00	Buy BOI, Aban Offshore, Castrol, Jaypee Infra: Kunal Bothra
11169	Sudarshan Sukhani 	2014-01-01 10:52:00	Zee Entertainment may head lower: Sudarshan Sukhani
11170	Sudarshan Sukhani 	2014-01-01 10:32:00	Buy Exide Industries: Sudarshan Sukhani
11171	Sudarshan Sukhani 	2014-01-01 10:27:00	Buy HCL Tech, advises Sudarshan Sukhani
11172	Sudarshan Sukhani 	2014-01-01 10:24:00	Sukhani eyes multiyear, long-term bull market in 2014
11173	Kunal Bothra 	2013-12-31 13:46:00	Buy Castrol, Apollo Tyres, Indian Bank: Kunal Bothra
11174	Shubham Agarwal 	2013-12-31 11:50:00	Sell Tata Power at around Rs 95-98, says Shubham Agarwal
11175	Shubham Agarwal 	2013-12-31 11:41:00	Sell ACC, may slide to Rs 920: Shubham Agarwal
11176	Shubham Agarwal 	2013-12-31 10:00:00	See Nifty ranged between 6120-6500: Motilal Oswal Sec
11177	Kunal Bothra 	2013-12-30 18:10:00	Below Rs 163, DLF may slip to Rs 150: Kunal Bothra
11178	Sudarshan Sukhani 	2013-12-30 18:08:00	Stay away from pharma space: Sukhani
11179	Kunal Bothra 	2013-12-30 18:08:00	Book profits in TCS at Rs 2250: Kunal Bothra
11180	Sudarshan Sukhani 	2013-12-30 18:07:00	Reliance Industries may test Rs 1000, says Sukhani
11181	Sudarshan Sukhani 	2014-01-02 09:45:00	See Nifty break above 6,320-6,330; buy dips: Sukhani
11182	Sudarshan Sukhani 	2014-01-01 16:49:00	DLF may touch Rs 180 in short term, says Sukhani
11183	Sudarshan Sukhani 	2014-01-01 16:41:00	Buy PFC for short term: Sudarshan Sukhani
11184	Sudarshan Sukhani 	2014-01-01 16:27:00	Buy Wipro, says Sudarshan Sukhani
11185	Sudarshan Sukhani 	2014-01-01 13:43:00	Buy Colgate, advises Sudarshan Sukhani
11186	Sudarshan Sukhani 	2014-01-01 13:40:00	Buy Adani Power for long term: Sudarshan Sukhani
11187	Sudarshan Sukhani 	2014-01-01 13:38:00	Hold Tata Steel: Sudarshan Sukhani
11188	Sudarshan Sukhani 	2014-01-01 13:37:00	Buy Maruti on every dip: Sudarshan Sukhani
11189	Kunal Bothra 	2014-01-01 12:36:00	Buy Den Networks, Sadbhav Engg, Shasun Pharma: Kunal Bothra
11190	Sudarshan Sukhani 	2014-01-01 11:22:00	Buy IDFC, advises Sudarshan Sukhani
11191	Sudarshan Sukhani 	2014-01-01 10:54:00	Sell Sun Pharma, advises Sudarshan Sukhani
11192	Sudarshan Sukhani 	2014-01-01 10:53:00	Buy United Spirits on dips: Sudarshan Sukhani
