comment_id	expert_name	date	comment
13225	Tim Ghriskey 	2013-06-28 12:52:00	Expect US 10-yr yields to continue at 2.5% levels: Solaris
13226	Dhiren Sarin 	2013-06-28 11:17:00	Rupee may fall further; gold at $1030/oz likely: Barclays
13227	Ashwin Mehta 	2013-06-28 11:01:00	H1-B salary rise clause will hit Indian IT cos hard: Nomura
13228	Jai Bala 	2013-06-28 10:47:00	Sell on rallies, mkts will decline further: Jai Bala
13229	Nilesh Shah 	2013-06-28 10:14:00	EMs haven't lost sheen yet; cherry pick stocks: Nilesh Shah
13230	Gautam Chhaochharia 	2013-07-02 09:23:00	Best for jewellery stocks behind; India outlook better: UBS
13231	Mohit Gaba 	2013-07-02 09:16:00	Nifty may touch 6000; stay long: Mohit Gaba
13232	Shri Dharmesh Joshi 	2013-07-02 09:14:00	Ganeshaspeaks: Market prediction for July 02
13233	Sudarshan Sukhani 	2013-07-02 09:11:00	Mkt momentum on bulls' side, follow this uptrend: Sukhani
13234	Ambareesh Baliga 	2013-07-01 18:09:00	Nifty will touch 5,970; no reason to exit Yes Bank: Baliga
13235	Benoit Anne 	2013-07-01 13:36:00	Stay cautious; eyes on non-farm payroll: Benoit Anne
13236	Michael Gavin 	2013-07-01 10:19:00	Mkt to be volatile in run-up to Sep FOMC decision: Barclays
13237	Satish Gupta 	2013-07-01 10:03:00	IFCI, YES Bank, REC to get astro support: Satish Gupta
13238	Dipen Sheth 	2013-07-01 09:59:00	RIL better play on gas hike; shun autos, PSBs: HDFC Sec
13239	Anu Jain 	2013-07-01 09:53:00	Expect Nifty to touch 6200 by year end: Anu Jain
13240	Mohit Gaba 	2013-07-01 09:48:00	Nifty may move towards 5900, says Mohit Gaba
13241	Hemant Thukral 	2013-07-01 09:38:00	Nifty may see 5920; remain long: Aditya Birla Money
13242	Amisha Vora 	2013-07-02 18:00:00	See Nifty in 5700-6000 range, Ranbaxy relief positive: Vora
13243	Cameron Brandt 	2013-07-02 15:00:00	Outflows from emerging mkts easing; US jobs data eyed: EPFR
13244	Mahantesh Sabarad 	2013-07-02 13:58:00	Here's how you can play the auto sector post sales slump
13245	Varun Lohchab  	2013-07-02 12:59:00	HUL open offer attractive; things tight for FMCG: CIMB
13246	Moshe Khatri 	2013-07-02 12:54:00	Earnings reset likely for Infosys: Cowen & Co
13247	Ethan Harris  	2013-07-02 12:43:00	Not out of woods yet, but worst over for EMs: BofA ML
13248	Prabhat Awasthi 	2013-07-02 11:26:00	FII outflows not key worry; Sensex can hit 21700: Nomura
13249	Siddharth Bhamre 	2013-07-02 10:00:00	Nifty to fall 200 points from here; short it: Angel Broking
13250	Satish Gupta 	2013-07-02 09:41:00	Siemens, Crompton to get astro support: Satish Gupta
13251	Ajay Jain 	2013-07-02 09:33:00	Short term traders may buy copper: Astromoneyguru
13252	Mahesh Nandurkar 	2013-07-02 09:31:00	ICICI Bank, Axis Bank, Maruti, L&T; top picks: CLSA
13253	John Bollinger 	2013-07-02 09:25:00	US jobs data likely to beat expectations: John Bollinger
13254	Gopi Suvanam 	2013-07-03 17:49:00	Rupee could touch 65; no impact on market: InvestWorks
13255	Aadil Ebrahim 	2013-07-03 14:25:00	India should outperform once flows come back: Ebrahim
13256	Richard Gibbs 	2013-07-03 12:43:00	Like EM defensives; see more pain for currencies: Macquarie
13257	Gulpreet Kohli	2013-07-03 11:44:00	Rupee @ 60 will renew FII skepticism: ChrysCapital
13258	Satish Gupta 	2013-07-03 10:57:00	TCS, HCL Tech, Hexaware to get astro support: Satish Gupta
13259	VK Sharma 	2013-07-03 10:50:00	Rupee will further pulldown mkt; sell banks: HDFC Sec
13260	Ajay Jain 	2013-07-03 10:47:00	ONGC looks weak: Astromoneyguru
13261	Sanju Verma 	2013-07-03 10:23:00	Volatility to stay; buy Tech Mah, HCL Tech: Sanju Verma
13262	Tirthankar Patnaik 	2013-07-03 09:16:00	Bearish on PSU banks, rupee weakness to persist: Religare
13263	Sudarshan Sukhani 	2013-07-03 09:04:00	See strong resistance at 5900; mkt to be choppy: Sukhani
13264	Shri Dharmesh Joshi 	2013-07-03 08:53:00	Ganeshaspeaks: Market prediction for July 03
13265	Mohit Gaba 	2013-07-03 08:38:00	Stay long in Nifty: Mohit Gaba
13266	Shri Dharmesh Joshi 	2013-07-05 08:34:00	Ganeshaspeaks: Market prediction for July 05
13267	Anand Tandon 	2013-07-04 18:40:00	Stay in liquid stocks; buy IT, avoid FMCG: Tandon
13268	Pragya Bhardwaj 	2013-07-04 15:56:00	Should you invest in Future Venture post relisting?
13269	UR Bhat 	2013-07-04 11:00:00	See Nifty in 5600-6000 range; food bill a burden: Dalton
13270	Ambareesh Baliga 	2013-07-04 10:07:00	FIIs not so keen on India; upside capped at 5970: Baliga
13271	Satish Gupta 	2013-07-04 10:01:00	Lupin, Sun Pharma to get astro support: Satish Gupta
13272	Ajay Jain 	2013-07-04 09:55:00	Crude oil looks weak: Astromoneyguru
13273	Jyotivardhan Jaipuria 	2013-07-04 09:49:00	Rate cuts will be key trigger for market, says BoAML
13274	Amit Gupta 	2013-07-04 09:48:00	Buy when Nifty slips to 5670 again: ICICI Direct
13275	Sudarshan Sukhani 	2013-07-04 09:16:00	Intermediate mkt trend on downside; trade intraday: Sukhani
13276	Mohit Gaba 	2013-07-04 08:59:00	Short Nifty at higher levels: Mohit Gaba
13277	Shri Dharmesh Joshi 	2013-07-04 08:36:00	Ganeshaspeaks: Market prediction for July 04
13278	Prasad Koparkar  	2013-07-05 15:00:00	See India Inc FY14 revenue growth in 10-12% range: CRISIL
13279	Vikas Khemani 	2013-07-05 14:15:00	FIIs won't shun EMs fully on strong jobs data: Edelweiss
13280	Regan F Homavazir 	2013-07-05 12:22:00	Nifty heading to 6000; time to buy banks: Regan Homavazir
13281	Mark Matthews 	2013-07-05 11:49:00	EMs to underperform DMs for next few years: Mark Matthews
13282	Dhirendra Tiwari 	2013-07-05 10:54:00	Mkt pining hopes on positive FY15 view; avoid FMCG: Antique
13283	Sangeeta Purushottam  	2013-07-05 10:18:00	FMCG, pharma overvalued; IT safe bet: Sangeeta Purushottam
13284	Raamdeo Agrawal 	2013-07-05 10:07:00	Pin no hopes on Q1; shorting HUL was wrong: Raamdeo Agrawal
13285	Atul Badkar 	2013-07-05 10:04:00	Nifty to hover in 200 points range for few days: Edelweiss
13286	Satish Gupta 	2013-07-05 10:01:00	Hindustan Unilever to get astro support: Satish Gupta
13287	Ajay Jain 	2013-07-05 09:57:00	Nifty may cross 5890: Astromoneyguru
13288	Mohit Gaba 	2013-07-05 09:33:00	Rupee depreciation to drag market lower: Gaba
13289	Sudarshan Sukhani 	2013-07-05 09:19:00	Correction over; Nifty may cross 5900; go long: Sukhani
13290	Dipen Sheth 	2013-07-08 10:17:00	FMCG, utilities overvalued but safe bets now: HDFC Sec
13291	Markus Rosgen  	2013-07-08 10:03:00	Bullish on emerging market equities: Citigroup
13292	Satish Gupta 	2013-07-08 09:38:00	Buy Colgate on dips, says Satish Gupta
13293	Sudarshan Sukhani 	2013-07-08 09:29:00	Mkt choppy; sell on rallies; be stock specific: Sukhani
13294	Hemant Thukral 	2013-07-08 09:29:00	Nifty may see 5900 again, stay invested: Aditya Birla Money
13295	Marc Faber 	2013-07-08 09:21:00	Sell equity & bond, hold cash as more gloom ahead: Faber
13296	Udayan Mukherjee 	2013-07-08 08:56:00	Nifty unlikely to go beyond 5900; see US outperform: Udayan
13297	Shri Dharmesh Joshi 	2013-07-08 08:29:00	Ganeshaspeaks: Market prediction for July 08
13298	Satish Gupta 	2013-07-06 15:48:00	Stock market prediction for July 8-12: Satish Gupta
13299	Sudarshan Sukhani 	2013-07-06 12:08:00	Bullish bias for next week; banks may do well: Sukhani
13300	Dilip Bhat 	2013-07-05 18:05:00	Market to remain volatile; buy Infosys, Wipro: Dilip Bhat
13301	Hemant Thukral 	2013-07-05 16:33:00	Options best deal for investors with low risk appetite: Pro
13302	Udayan Mukherjee 	2013-07-09 08:44:00	See Nifty drifting to 5,750 eventually: Udayan
13303	Shri Dharmesh Joshi 	2013-07-09 08:26:00	Ganeshaspeaks: Market prediction for July 09
13304	Ashmit Kumar 	2013-07-08 23:18:00	IL&FS;, La-Fin may settle MCX-SX feud by arbitration
13305	Udayan Mukherjee 	2013-07-08 20:39:00	US jobs data, Re at 61.20/$ keeps market on edge: Udayan
13306	Jeff Chowdhry 	2013-07-08 20:07:00	Market can dip 10% from current levels: F&C; Investments
13307	Dipan Mehta 	2013-07-08 18:42:00	Rupee fall, high crude prices double whammy for mkt: Expert
13308	Nick Parson 	2013-07-08 16:09:00	EU rebound to boost liquidity; rupee on value road: Parsons
13309	Nicholas Ferres 	2013-07-08 12:40:00	Dollar bus won't stop at 60, get in now: Eastspring
13310	Ajay Jain 	2013-07-08 12:30:00	FIIs may book profit in Asian markets: astromoneyguru
13311	Herald van der Linde 	2013-07-08 11:46:00	FII outflows will taper from hereon: HSBC
13312	Saurabh Mukherjea 	2013-07-08 10:46:00	FIIs will return, see Sensex at 23000 by year-end: Ambit
13313	Amisha Vora 	2013-07-08 10:44:00	Like Infosys but no high hopes from Q1 results: Amisha Vora
13314	Robert Parker 	2013-07-09 16:00:00	EMs cheaper than DMs; Fed to taper in Sept: Credit Suisse
13315	Nirmal Jain 	2013-07-09 12:31:00	Mkt upmove only temporary; dire need for reforms: IIFL
13316	Clive McDonnell 	2013-07-09 12:26:00	July may see rate cut; avoid cement, buy auto: StanChart Bk
13317	Mehraboon Irani 	2013-07-09 11:41:00	D-St numb with negativity; good monsoon not factored: Irani
13318	Satish Gupta 	2013-07-09 11:06:00	Wipro, BHEL, Havells to get astro support: Satish Gupta
13319	Ajay Jain 	2013-07-09 10:42:00	Pharma, telecom, coffee may see fresh buying: Ajay Jain
13320	Ajay Srivastava 	2013-07-09 10:14:00	Bet for short-term; try 20-day portfolio churn: Dimensions
13321	Siddharth Bhamre 	2013-07-09 09:58:00	Negatively biased on Nifty, short at 5900: Angel Broking
13322	Anup Maheshwari 	2013-07-09 09:52:00	Don't see rate cut now, stay with pvt banks: DSP BlackRock
13323	Sudarshan Sukhani 	2013-07-09 09:15:00	Nifty stuck in 150pts range; buy on dips: Sukhani
13324	Nandan Chakraborty 	2013-07-09 09:05:00	Market environment to be weak in FY14 & 15: Axis Capital
13325	Mohit Gaba 	2013-07-09 08:52:00	Go long if Nifty breaks out above 5910: Mohit Gaba
13326	Geoff Lewis 	2013-07-10 15:04:00	EMs to falter in Q1; may revive later in 2013: JPMorgan AMC
13327	Lokesh Garg 	2013-07-10 13:15:00	Cautious on capital goods; buy L&T;, Crompton, Voltas: Kotak
13328	Ajay Bodke 	2013-07-10 11:17:00	See Nifty hover in 5600-6000; bullish on Infy: PLilladhar
13329	Amit Gupta 	2013-07-10 10:43:00	Cherry pick stocks; 5700 key for Nifty: ICICI Direct
13330	UR Bhat 	2013-07-10 10:35:00	'Get used to FII outflows; soft rates may reverse trend'
13331	Ajay Jain 	2013-07-10 10:34:00	See positive move in Cairn India: Astromoneyguru
13332	Satish Gupta 	2013-07-10 10:30:00	Asian Paints, United Spirits to get astro support: Gupta
13333	Aditya Narain 	2013-07-10 09:49:00	See weak Q1 results; yr-end Sensex target 20800: Citigroup
13334	Rakesh Arora 	2013-07-10 09:29:00	Q1 earnings seen weak; bearish IT, NBFCs, cement: Macquarie
13335	Sudarshan Sukhani 	2013-07-10 09:16:00	Mkt promising good returns on upside; buy on dips: Sukhani
13336	Shri Dharmesh Joshi 	2013-07-10 09:04:00	Ganeshaspeaks: Market prediction for July 10
13337	Mohit Gaba 	2013-07-10 08:41:00	Above 5910, go long on Nifty: Mohit Gaba
13338	Mohit Gaba 	2013-07-11 11:09:00	Wait for breakout on upside: Mohit Gaba
13339	Prabhat Awasthi 	2013-07-11 11:04:00	Q1 net sales growth may fall below 5% for 1st time
13340	Ajay Jain 	2013-07-11 10:51:00	Rupee to show strength against USD: Ajay Jain
13341	Satish Gupta 	2013-07-11 10:50:00	Wipro, LIC Housing, Sun Pharma to get astro support: Gupta
13342	Abhay Laijawala 	2013-07-11 10:42:00	Cut Sensex target to 21k for 2013 end; bet on IT: Deutsche
13343	Ambareesh Baliga 	2013-07-11 09:54:00	Poor Q1 results to keep Nifty upside capped at 5950: Baliga
13344	VK Sharma 	2013-07-11 09:27:00	F&O; cues: Stay cautious, sell on rise, says HDFC Securities
13345	Sanjay Dutt 	2013-07-11 09:24:00	Oil & gas, power to lead Nifty; see 6300 by yr-end: Quantum
13346	Sudarshan Sukhani 	2013-07-11 09:08:00	Nifty to cross 5900 soon; see no trade today: Sukhani
13347	Udayan Mukherjee 	2013-07-11 08:43:00	Expect small rallies; Fed minutes to cheer EMs: Udayan
13348	Shri Dharmesh Joshi 	2013-07-11 08:37:00	Ganeshaspeaks: Market prediction for July 11
13349	Gagan Dixit  	2013-07-10 19:00:00	Sale of gas at $4.2 won't impact RIL margins: Quant Cap
13350	Laurence Balanco 	2013-07-12 13:00:00	Nifty may retrace 5500; rupee seen heading to 67/$: CLSA
13351	Ajay Jain 	2013-07-12 11:53:00	Nifty may not cross 6120: astromoneyguru.com
13352	Satish Gupta 	2013-07-12 11:51:00	Tech Mahindra, Glenmark Pharma to get astro support: Gupta
13353	Sanjeev Prasad 	2013-07-12 10:46:00	Overweight on IT now; expect weak Q1 nos from metals: Kotak
13354	Sudarshan Sukhani 	2013-07-12 10:38:00	Stay long; current uptrend will push Nifty to 6050: Sukhani
13355	Shri Dharmesh Joshi 	2013-07-12 08:58:00	Ganeshaspeaks: Market prediction for July 12
13356	Udayan Mukherjee 	2013-07-12 08:48:00	Global mkts upbeat; see some respite for Nifty: Udayan
13357	Anand Tandon 	2013-07-11 17:26:00	Infosys to maintain revenue guidance at 6-10%: Anand Tandon
13358	Hemant Thukral 	2013-07-11 17:14:00	All you want to know about the Options market
13359	Patrick Legland 	2013-07-11 14:30:00	Cautious on EMs; Europe peripherals look attractive: SocGen
13360	Amit Rustagi 	2013-07-11 12:17:00	Cap at $9-10/mmbtu won’t hurt oil companies: Amit Rustagi
13361	Richard Gibbs 	2013-07-11 11:26:00	Expect Fed to start tapering QE by November: Macquarie Sec
13362	VK Sharma 	2013-07-15 09:42:00	Long Bank Nifty above 11800; positive on Infosys: HDFC Sec
13363	Satish Gupta 	2013-07-15 09:25:00	Stock market prediction for July 15-19: Satish Gupta
13364	Herald van der Linde 	2013-07-15 09:05:00	Upgrade India to overweight, eco growth outlook weak: HSBC
13365	Sudarshan Sukhani 	2013-07-15 09:04:00	Nifty heading to 6100; short-term traders be long: Sukhani
13366	Shri Dharmesh Joshi 	2013-07-15 08:47:00	Ganeshaspeaks: Market prediction for July 15
13367	Udayan Mukherjee 	2013-07-15 08:37:00	Don't be fooled by rallies, mkt weak on poor macros: Udayan
13368	Sudarshan Sukhani 	2013-07-13 12:58:00	Nifty to build on gains: buy IT, L&T; and sell M&M;: Sukhani
13369	Ambareesh Baliga 	2013-07-12 17:57:00	Worried about false breakout; wise to book profits: Baliga
13370	Aadil Ebrahim 	2013-07-12 14:22:00	Prefer infra, banks to IT; hold L&T;: Bowen Asia
13371	Jonathan Garner 	2013-07-12 13:29:00	India to perform in-line with EM index: Morgan Stanley
13372	Mark Konyn 	2013-07-12 13:19:00	EMs may not see huge bargain hunting soon: Mark Konyn
13373	Sameer Goel 	2013-07-12 13:02:00	EM repricing not over; strain on funds to persist: Deutsche
13374	Shri Dharmesh Joshi 	2013-07-16 08:43:00	Ganeshaspeaks: Market prediction for July 16
13375	Amit Dalal 	2013-07-15 16:39:00	Market to be range-bound; prefer IT, pharma: Amit Dalal
13376	Arvind Narayanan 	2013-07-15 16:05:00	Mkt playing safe now; hawkish comments from Fed likely: DBS
13377	John Woods 	2013-07-15 13:22:00	See limited downside for Asian EMs: John Woods
13378	Amit Kasat 	2013-07-15 12:45:00	Autos to realign output; buy Tata Motors, Maruti: StanChart
13379	Ajay Jain 	2013-07-15 12:16:00	Rupee to see weakness against USD: Ajay Jain
13380	Satish Gupta 	2013-07-15 11:32:00	Lupin, Wipro, Idea to get astrological support: Gupta
13381	Anu Jain 	2013-07-15 11:19:00	RIL to see 7-9% move in a month, short ONGC: Anu Jain
13382	Nandan Chakraborty 	2013-07-15 11:08:00	FMCG, auto earnings to be weak; see no rate cut: Axis Cap
13383	Anuj Singhal 	2013-07-15 10:27:00	Want to be a good trader and investor? Learn from LIC
13384	Rajat Rajgarhia 	2013-07-15 10:14:00	Sensex 30 earnings to see nil growth in Q1: Rajat Rajgarhia
13385	Ramesh Damani 	2013-07-15 09:59:00	Scared about rupee; bullish on FMCG even now: Ramesh Damani
13386	Benoit Anne 	2013-07-16 16:54:00	See 10-yr US treasury yield at 3.25% by Dec: Benoit Anne
13387	Nischal Maheshwari 	2013-07-16 13:47:00	Sensex EPS growth likely to be cut down to 6-7%: Edelweiss
13388	Philip Poole 	2013-07-16 12:57:00	Bonds mkt more attractive than equity at this point: HSBC
13389	Indranil Sengupta 	2013-07-16 12:21:00	BofA-ML cuts India's FY14 GDP forecast to 5.5%
13390	Satish Gupta 	2013-07-16 11:47:00	HCL Tech, Idea, Dabur to get astrological support: Gupta
13391	Devesh Kumar 	2013-07-16 11:45:00	CIMB sees tough two quarters for banks, infra, realty
13392	Siddharth Bhamre 	2013-07-16 11:03:00	Don't expect significant downfall in market: Angel Broking
13393	Andrew Holland 	2013-07-16 11:01:00	India's shirt cleanest in EM but FM, RBI out of sync: Ambit
13394	Rakesh Arora 	2013-07-16 10:06:00	Expectations from Q1 earnings low; ITC top idea: Macquarie
13395	Nizam Idris 	2013-07-16 09:52:00	See volatile FX, bond mkts; rupee to gain today: Macquarie
13396	Sudarshan Sukhani 	2013-07-16 09:15:00	Mkt to be choppy; do not take long positions: Sukhani
13397	Udayan Mukherjee 	2013-07-16 08:48:00	RBI's rupee protection could impact bond, stock mkt: Udayan
13398	Ajay Srivastava 	2013-07-17 10:58:00	Pvt banks will give stellar returns in 6 months: Dimensions
13399	Satish Gupta 	2013-07-17 10:47:00	Idea , HCL Tech, Dabur to get astrological support: Gupta
13400	Jyotivardhan Jaipuria 	2013-07-17 10:25:00	RBI steps to delay banks' NPA recovery process: BofA ML
13401	VK Sharma 	2013-07-17 10:22:00	F&O;: Won't long Nifty now; buy Axis Bank, says HDFC Sec
13402	Sudarshan Sukhani 	2013-07-17 09:28:00	Mkt momentum waning; wait for rally to exit: Sukhani
13403	Neelkanth Mishra 	2013-07-17 09:04:00	FII equity outflows unlikely to accelerate: Credit Suisse
13404	Shri Dharmesh Joshi 	2013-07-17 08:42:00	Ganeshaspeaks: Market prediction for July 17
13405	Udayan Mukherjee 	2013-07-17 08:38:00	See no material impact of FDI cap relaxation on Nifty
13406	Mohit Gaba 	2013-07-17 08:37:00	Short Nifty on weakness: Mohit Gaba
13407	Anand Tandon 	2013-07-16 17:50:00	Focus should be economy, not financial mkt alone: Tandon
13408	Tirthankar Patnaik 	2013-07-16 17:49:00	Pressure on banks to stay; pick NBFCs in long run: Religare
13409	Hitesh Goel 	2013-07-16 17:48:00	Bikes to zoom in 2nd-half; no let up in auto slump: Kotak
13410	Sudarshan Sukhani 	2013-07-18 09:05:00	Traders take short position when Nifty rallies: Sukhani
13411	Bhuvnesh Singh 	2013-07-18 09:04:00	RBI's move may negatively impact capex, earnings: Barclays
13412	Udayan Mukherjee 	2013-07-18 08:35:00	Global mkt selloff averted; boring phase for Nifty: Udayan
13413	Nirmal Jain 	2013-07-17 22:05:00	Bernanke's statement to provide some relief to mkt: IIFL
13414	Robert Parker 	2013-07-17 22:05:00	QE may end in 2014; India view high on rupee, FDI: Parker
13415	Gautam Sinha Roy 	2013-07-17 19:09:00	Wary of defensives; bet on banks, TCS & ITC: Motilal Oswal
13416	Nick Parson 	2013-07-17 15:33:00	Bearishness towards EMs is overdone: NAB's Parsons
13417	Anup Bagchi 	2013-07-17 15:32:00	Bet on FMCG stocks in run-up to polls, ITC best: ICICI Sec
13418	Amit Tripathi 	2013-07-17 12:34:00	Inverting of yield temporary in nature: Reliance Cap
13419	Siddharth Teli 	2013-07-17 12:32:00	Here's how Religare sees banks coping with RBI curbs
13420	Sampath Kumar 	2013-07-17 12:24:00	RBI steps to impact banks Q2; Yes Bank to be hard hit: IIFL
13421	Nicholas Ferres 	2013-07-17 11:57:00	Bernanke seems schizophrenic; tapering by Sept: Eastspring
13422	Nizam Idris 	2013-07-18 14:07:00	Macquarie cuts India GDP outlook; sees INR at 61/$ by Dec
13423	Nilesh Parikh 	2013-07-18 13:26:00	Here's why private banks will outshine PSU peers
13424	Abhijeet Kundu 	2013-07-18 12:55:00	No change in HUL fundamentals, bullish on ITC: Antique
13425	Sanjay Manyal 	2013-07-18 12:47:00	Fundamentals don't warrant HUL, Nestle jump: ICICI Direct
13426	Hans Goetti 	2013-07-18 12:18:00	EMs fundamentals weak; overweight on US, Japan: Finaport
13427	Prabodh Agarwal 	2013-07-18 10:27:00	Earnings downgrades to get nastier; cautious on HUL: IIFL
13428	Ambareesh Baliga 	2013-07-18 10:18:00	FMCG, Pharma only places to hide; avoid PSU banks: Baliga
13429	Satish Gupta 	2013-07-18 10:13:00	Biocon, Globus Spirits to get astrological support: Gupta
13430	James Glassman 	2013-07-18 09:54:00	Bernanke's statement cautious, but not different: JPMorgan
13431	Amit Trivedi 	2013-07-18 09:37:00	Forget July, trade Bank Nifty in August series: Investworks
13432	Arvind Sanger 	2013-07-18 09:31:00	Rupee to see 58/$ again; Fed testimony benign: Geosphere
13433	Shri Dharmesh Joshi 	2013-07-18 09:24:00	Ganeshaspeaks: Market prediction for July 18
13434	Bharat Iyer 	2013-07-19 11:16:00	Risk-reward not favourable for market: JPMorgan
13435	Satish Gupta 	2013-07-19 11:04:00	TCS, Berger Paints, Bata to get astrological support: Gupta
13436	Amit Gupta 	2013-07-19 10:39:00	F&O;: ICICI Direct sees Nifty at 6200 in next 2 months
13437	Jitendra Sriram 	2013-07-19 10:34:00	Banks' NIMs may dip 10 bps on RBI moves; TCS top bet: HSBC
13438	Gautam Trivedi 	2013-07-19 10:18:00	Religare Capital remains bullish on IT; picks sector bets
13439	Steve Brice 	2013-07-19 09:36:00	Mkts may ignore Detroit news; US to beat EMs: StanChart
13440	Sudarshan Sukhani 	2013-07-19 09:30:00	Traders add Nifty positions; short sell Bank Nifty: Sukhani
13441	Sanjay Sinha 	2013-07-18 19:48:00	RBI policy next big trigger; FMCG won't fade yet: Citrus
13442	Latha Venkatesh 	2013-07-18 18:12:00	Yet another bond auction dud: What's RBI's game plan?
13443	Vaibhav Agrawal 	2013-07-18 18:10:00	Q1 numbers good; pick Axis Bank over Kotak: Angel Broking
13444	Andrew Economos 	2013-07-18 15:35:00	EMs to see more inflows in 2014; upbeat on India: JPMorgan
13445	Latha Venkatesh 	2013-07-18 15:21:00	Why bond mkt is nervous ahead of RBI OMO today
13446	Mehraboon Irani 	2013-07-22 10:53:00	L&T;, Tata Motors good bets; hold HUL: Mehraboon Irani
13447	Sandeep Bhatia 	2013-07-22 10:09:00	Idea cleanest India story, cautious on HUL: Kotak Equities
13448	Michael Kurtz 	2013-07-22 10:02:00	Nomura likes IT, replaces ICICI with HCL Tech in portfolio
13449	Sudarshan Sukhani 	2013-07-22 09:01:00	Momentum waning; Nifty may see sub 6000 this week: Sukhani
13450	Udayan Mukherjee 	2013-07-22 08:32:00	Nifty may remain flat; good time for pair trades: Udayan
13451	Shri Dharmesh Joshi 	2013-07-22 08:25:00	Ganeshaspeaks: Market prediction for July 22
13452	Satish Gupta 	2013-07-20 18:23:00	Stock market prediction for July 22-26: Astrostocktips
13453	Ryan Detrick 	2013-07-20 13:29:00	Positive on US stocks, mkt taking things in stride: Detrick
13454	Shereen Bhan 	2013-07-19 15:50:00	RBI to rollback liquidity measure in 2-3 weeks: Bankers
13455	Anish Damania 	2013-07-19 12:34:00	Bullish on IT, auto, pvt banks: Emkay Global
13456	Darpin Shah  	2013-07-19 12:19:00	Stick to pvt banks like Axis, ICICI, IndusInd: HDFC Sec
13457	Ajay Jain 	2013-07-19 11:43:00	Nifty may not cross 6070 : astromoneyguru.com
13458	Dhiren Sarin 	2013-07-23 12:22:00	Nifty may gain 5% in next few days: Barclays
13459	Vibhav Kapoor 	2013-07-23 11:13:00	Mkt correction likely as Q1 nos start to disappoint: IL&FS;
13460	Ajay Jain 	2013-07-23 10:38:00	PSUs and banks may pull Nifty up: Astromoneyguru
13461	Satish Gupta 	2013-07-23 10:37:00	Infosys, Cipla, Dabur to get astrological support: Gupta
13462	Sudarshan Sukhani 	2013-07-23 09:17:00	Nifty target at 6200; stay long: Sukhani
13463	Shri Dharmesh Joshi 	2013-07-23 08:51:00	Ganeshaspeaks: Market prediction for July 23
13464	Udayan Mukherjee 	2013-07-23 08:51:00	Gold import curb to lift rupee; Nifty to see 6100: Udayan
13465	Neeraj Gambhir 	2013-07-22 12:55:00	Yields may drop 15 bps further on no RBI action: Nomura
13466	Dipen Sheth 	2013-07-22 11:30:00	Rethink on L&T;, avoid BHEL, pick IT & pvt banks: HDFC Sec
13467	Richard Gibbs 	2013-07-22 11:24:00	Macquarie Sec eyes positive Q1 surprises on weak rupee
13468	Ajay Jain 	2013-07-22 10:55:00	Oil & gas, metals may see uptrend: Astromoneyguru
13469	Satish Gupta 	2013-07-22 10:53:00	Bajaj Auto, Bata  to get astrological support: Gupta
13470	Ajay Jain 	2013-07-24 10:41:00	Rupee may show strength against USD: Astromoneyguru
13471	Satish Gupta 	2013-07-24 10:40:00	Infosys, TCS, Lupin, ITC to get astrological support: Gupta
13472	Ambareesh Baliga 	2013-07-24 10:39:00	Nifty not gauging real mkt mood; L&T; best buy: Baliga
13473	Amit Trivedi 	2013-07-24 09:39:00	Nifty may hit 6200 in August series: Investworks
13474	Tirthankar Patnaik 	2013-07-24 09:31:00	PSU banks to hurt on RBI move, bullish on IT, L&T;: Religare
13475	Jyotivardhan Jaipuria 	2013-07-24 09:17:00	Sensex may correct to 19,000 on growth concerns: BoAML
13476	Sudarshan Sukhani 	2013-07-24 09:02:00	Buy on dips; keep stop loss at 6000: Sukhani
13477	Shri Dharmesh Joshi 	2013-07-24 08:56:00	Ganeshaspeaks: Market prediction for July 24
13478	Udayan Mukherjee 	2013-07-24 08:43:00	RBI may rollback volatility curbing moves if rupee sees 58
13479	Mohit Gaba 	2013-07-24 08:11:00	See limited upside for Nifty ahead, says Mohit Gaba
13480	Gopi Suvanam 	2013-07-23 22:43:00	Be wary of risk; pharma & IT look good: InvestWorks
13481	Jitendra Panda  	2013-07-23 17:30:00	Call, put, straddle & strangle the mkt to reap rich rewards
13482	Hemant Thukral 	2013-07-25 09:44:00	Nifty to see 6100 in August series, go long: Hemant Thukral
13483	Anuj Singhal 	2013-07-25 09:34:00	Dealers eye July series expiry between 5970-6030 range
13484	Ridham Desai 	2013-07-25 09:21:00	RBI's tightening measures unlikely to recede: Ridham Desai
13485	Sudarshan Sukhani 	2013-07-25 09:13:00	Mkt to be volatile, avoid trading today: Sukhani
13486	Udayan Mukherjee 	2013-07-25 09:02:00	6100 key hurdle for Nifty; July series may end well
13487	Shri Dharmesh Joshi 	2013-07-25 08:42:00	Ganeshaspeaks: Market prediction for July 25
13488	Ajay Srivastava 	2013-07-24 17:43:00	Erratic policies dictating investor decisions: Dimensions
13489	Vaibhav Agrawal 	2013-07-24 15:02:00	See earnings downgrade for banks; HDFC only safe bet: Angel
13490	Rahul Bhasin 	2013-07-24 13:48:00	Here's why Baring PE is betting on FMCG, Manappuram, Sintex
13491	Peter Elston 	2013-07-24 13:00:00	Will stay put in banks despite RBI's move: Peter Elston
13492	Nischal Maheshwari 	2013-07-24 12:38:00	Nifty to be range-bound between 5500-6100: Edelweiss
