comment_id,label,comment
86603,buy,market open green 
86627,buy,expect market open green 
87372,buy,expect market open green 
87388,buy,expect market open green 
87406,buy,expect market open green 
80050,sell,expect indian market open red 
80760,sell,expect markets open red 
85215,sell,market open red 
85840,sell,market may open red 
85846,sell,market may open red 
85877,sell,market open red 
85969,sell,market open red 
85991,sell,market open red 
85997,sell,expect market open red 
86003,sell,market open red 
86007,sell,markets open red 
86168,sell,markets open red 
87131,sell,market may open red tracking sgx nifty 
87213,sell,expect market open red 
87221,sell,market may open red tracking sgx nifty 
87227,sell,expect market open red 
87236,sell,expect market open red 
87237,sell,expect market open red 
87243,sell,market may open red tracking sgx nifty 
87338,sell,expect market open red 
87379,sell,expect market open red 
87381,sell,expect market open red 
87416,sell,expect market open red 
87669,sell,expect market open red 
87683,sell,expect market open red 
849,hold,us economic data holds key start next week 
1283,hold,good deal rel power shareholders 
1286,hold,us mkts holds key trade tomorrow 
1366,hold,holdings dead 
1555,hold,holding firm challenging mkts cues crucial 
1655,hold,sensex still holds 
1797,hold,nifty holds 
1850,hold,nifty holds led banks realty infra stks 
1877,hold,still holding positions within asia 
2173,hold,rally led short covering ril holds 
2471,hold,minority shareholders satyam suffer 
2476,hold,l&t shareholders not like bidding satyam 
2491,hold,reverse book building seems fair satyam shareholders 
2534,hold,nifty holds good action largecaps 
2646,hold,ril-rpl merger not material event shareholders 
2985,hold,hinds shareholders approve issue cr warrants 
3036,hold,mtn deal would good bharti shareholders 
3165,hold,hsbc holdings delist il&fs bse nse 
4606,hold,mkts holding strong metals power ahead 
4680,hold,nifty survives early scare holds support 
5574,hold,mkts fine nifty holds 
5598,hold,icici direct expects fortis exit parkway holdings 
5654,hold,new public shareholding norms impact mkts 
5746,hold,spicejet stake sale reassure shareholders 
5873,hold,bull run continue nifty holds levels 
6345,hold,sector holding mkts up augurs well 
6429,hold,rejigs ril holding 
6543,hold,moves wont impact mkts till s&p holds 
7377,hold,no need worry holds 
7480,hold,market holds mahindra not underperform 
7556,hold,market okay till holds 
7614,hold,ub holdings may outperform months 
7746,hold,mkt holds annualized returns around 
8446,hold,need see holds 
8910,hold,crude holds key market near-term 
9439,hold,see infosys holding key take market higher 
10060,hold,macro holds key open door june series 
10981,hold,fame asks bond holders restructure fccbs 
11173,hold,bullish call nifty holds days 
11293,hold,cairn ask shareholders nod govt riders 
11342,hold,nifty may rise holds 
11343,hold,sebi move make promoters sub- holding nervous 
12206,hold,nifty holds pullback expected 
12299,hold,bounce back possible market holds 
12878,hold,bombay hc directs wockhardt pay bondholders aug 
12915,hold,ub holdings move 
12935,hold,cherry picks cil pipavav ub holding voltas 
13169,hold,zenith infotech sued bondholders defaults 
13425,hold,see nifty holds 
13647,hold,nifty may pullback holds 
14104,hold,hope bulls long holds 
15045,hold,bulls stay calm till nifty holds 
15167,hold,short jsw holdings 
15981,hold,sterlite- sesa goa merger get shareholders blessing 
16325,hold,exit ub holding 
16522,hold,rally intact till nifty holds 
16617,hold,dont see nifty holding take short positions 
16649,hold,support holds strong expect relief rally 
16777,hold,p-note holders mustnt worry facing taxman 
16971,hold,united breweries holdings test 
17160,hold,range bound day market holding up 
17175,hold,range bound day market holding up 
17987,hold,holding creating shorts not advisable 
18116,hold,icici direct sees nifty holding may series 
18134,hold,market holds despite hike petrol prices 
18213,hold,market holds ground 
18312,hold,nifty holds range implies strength 
18388,hold,nifty may retest holds 
18499,hold,agm forum pleasing shareholders 
18726,hold,uptrend intact till nifty holds 
19035,hold,july holds promise fdi fuel hike nifty 
19394,hold,ht media shine com merger hurt sharholders ingovern 
19580,hold,united breweries holdings may rally 
19627,hold,quiet trading day nifty holds support level 
19922,hold,see nifty holding shorts liquidate 
20025,hold,holds 
20327,hold,us holds key mkts factor talk no action f&c 
20750,hold,still holding 
21107,hold,onmobile assures shareholders growth fixing problems 
21286,hold,mkt holds upside bet two-wheelers infra experts 
21769,hold,withholding tax cut may allow rupee appreciate hsbc 
21947,hold,mallya faces tough question shareholders agm 
21977,hold,mkt holds upside bias bet usl mid-tier cos experts 
22155,hold,holds promise recovery push initiatives ahead f&c 
22376,hold,see nifty holding support mf 
23224,hold,l&t holdings target around 
23353,hold,keep stoploss ub holdings 
23520,hold,upbeat l&t holdings 
23536,hold,l&t holdings touch 
23570,hold,ub holdings may stabilise around 
23682,hold,nifty may see holds icici direct 
23912,hold,pvr give good returns shareholders 
24002,hold,get l&t holdings 
24049,hold,existing shareholders 
24156,hold,mkt holds surprise build up bash cimb 
24922,hold,mistry crafts globalisation dream add shareholder value 
26984,hold,ub holding touch 
27217,hold,l&t holdings portfolio bet 
27373,hold,budget reactions fiis may put sub- growth ambit holdings 
27640,hold,invest l&t holdings 
27903,hold,repco home ipo carlyle holds key post-lock-in 
27991,hold,match dollar rise re holds ground nab 
28064,hold,hc upholds star indias rights cricket broadcast 
28662,hold,ub holdings drags sbi bombay hc block sale shares 
28933,hold,avoid l&t holdings 
29584,hold,avoid l&t holdings 
29763,hold,stay rate sensitives holds icici direct 
30005,hold,withholding tax slash game changer bond markets bankam 
30513,hold,shareholders decide cipla medpro takeover wednesday 
30622,hold,nifty holds ground pharma banks perform 
31293,hold,take long positions nifty holds 
31569,hold,ril reward shareholders cycle completes 
32505,hold,mistry charms tcs shareholders first agm tata chief 
32657,hold,mps norms sat rejects gillettes plea upholds sebi order 
33450,hold,avoid l&t holdings 
33625,hold,nifty heading lower holding looks difficult 
33936,hold,holding leveraged psus asking trouble 
33945,hold,fii holdings time high may spell trouble 
34958,hold,keep l&t holdings portfolio 
35001,hold,still comfortable long-term holding stanchart 
35214,hold,exit ub holdings around 
35612,hold,feds taper holdup suggests loose policy stay aberdeen 
35980,hold,short mcdowell holdings 
36038,hold,l&t holdings may test 
36496,hold,wont permanent shareholder director mcx 
37327,hold,short united breweries holdings 
37373,hold,ambuja-holcim deal pass test get minority shareholder nod 
37375,hold,holds olive branch even investors talk tough 
38086,hold,heineken hikes stakes ubl becomes biggest shareholder 
38278,hold,karnataka hc upholds order ub winding up plea 
38745,hold,remain invested ub holdings 
39210,hold,rbi holding rates wont excite mkt defensives look good 
39753,hold,interact cnbc-tv recommends holding bharti airtel 
40870,hold,japans suntory holdings pick radico arm 
41261,hold,despite gujarat unit row maruti holds up heres 
41321,hold,stay away l&t holdings 
41347,hold,l&t holdings may not go below 
41365,hold,l&t holdings may test 
41611,hold,know stel holdings total value times mkt cap 
41766,hold,finmin seeks rbi dipp view foreign holding bk 
41931,hold,know summit sec holds rpg grp co shares & trades discount 
42145,hold,short l&t holdings 
42146,hold,l&t holdings may slip 
42324,hold,l&t holdings may touch 
42405,hold,l&t holdings may test 
42802,hold,rbi unsupportive banks plea raise fii holding 
42804,hold,bank fii holding proposal withdrawn fipb sources 
43717,hold,fii holding sensex cos all-time high boaml 
44309,hold,finmin plan create holding co psu banks fire 
44369,hold,l&t holdings may touch 
44380,hold,sc dismisses jp infras plea upholds green tribunal order 
44449,hold,l&t holdings may test 
45592,hold,l&t holdings may test 
46017,hold,exit l&t holdings rally 
46217,hold,cairn loan vedanta shareholders oppose move 
46673,hold,sat upholds sebi order golden tobacco open offer case 
48036,hold,l&t holdings may hit 
48529,hold,l&t holdings may hit 
48591,hold,nifty holds volatile trading session 
49962,hold,usl seeks shareholder nod rpts entered mallya 
49998,hold,fipb approves foreign holding bank 
50298,hold,kotak-ing vysya cos need more shareholder support 
50648,hold,exit l&t holdings 
51033,hold,mkt still holds good value see quick bounceback altamount 
51774,hold,ing vysya egm shareholders still concerned deal 
52391,hold,tata motors seeks shareholders nod raising funds 
54694,hold,look l&t holdings 
54986,hold,short l&t holdings 
56974,hold,l&t holdings good bet 
57327,hold,see long opportunities holds like bank pros 
57506,hold,l&t holdings idea 
57737,hold,know kama holdings holds srf cr m-cap 
58266,hold,seek shareholder approval raise cr 
59516,hold,castex technologies bondholders cry foul 
60262,hold,shaival reality promoters cost holding speaks reality 
61484,hold,cautious acc advise holding 
61845,hold,delhi hc upholds discoms plea cag audit 
62760,hold,iias urges maruti shareholders vote guj plant 
65597,hold,investors better holding bottom fishing 
68389,hold,trade long nifty holds levels 
68479,hold,trade long nifty holds 
68493,hold,trade long nifty holds 
68924,hold,nifty may head towards holds 
69038,hold,trade long nifty holds 
69041,hold,trade long nifty holds 
69052,hold,trade long nifty holds 
69071,hold,trade long nifty holds 
69072,hold,trade long nifty holds 
69091,hold,trade long nifty holds 
69099,hold,trade long nifty holds 
69106,hold,trade long nifty holds 
69122,hold,trade long nifty holds 
69129,hold,trade long nifty holds 
69139,hold,trade long nifty holds 
69146,hold,stay long nifty holds 
69157,hold,trade long nifty holds 
69164,hold,trade long nifty holds 
69175,hold,trade long nifty holds 
69202,hold,trade long nifty holds levels 
69217,hold,trade long nifty holds 
69223,hold,stay long nifty holds 
69243,hold,trade long nifty holds 
69250,hold,stay long nifty holds 
69256,hold,trade long nifty holds 
74912,hold,promoters rd listed cos pledge shareholding 
76919,hold,crude decline brings respite govt action holds key 
80977,hold,rbi holds guard inflation rupee volatility 
81277,hold,nifty may test holds 
81319,hold,nifty may touch holds support 
84620,hold,revises l&t holdings fair value 
85305,hold,golden opportunity mcfl shareholders exit 
85933,hold,fundamental grade holdings 
86925,hold,l&t holdings 
87028,hold,holdings 
87410,hold,foggy windshield holds back rbi 
87743,hold,hold torrent pharmaceuticals target 
4209,hold,sensex starts weak manages close flat note 
5058,hold,mkts end week flat note 
9844,hold,market recoups yesterdays losses closes week flat note 
17469,hold,cues mixed april series ends flat note 
18783,hold,rangebound market likely open flat note 
22222,hold,nifty open flat note mkt focus micros 
22437,hold,week may begin flat note focus stocks 
23101,hold,week starts flat note lower volumes 
41169,hold,nifty sensex hit intraday highs close flat note 
42176,hold,nifty & sensex close day flat note 
42610,hold,markets end flat note weekly basis 
42849,hold,nifty & sensex close week flat note bank nifty scores 
67563,hold,markets end flat note 
67938,hold,markets close flat note 
68007,hold,markets end flat note 
68117,hold,markets end flat note 
68122,hold,markets end flat note 
68228,hold,markets end flat note 
68381,hold,markets end flat note 
68729,hold,markets end flat note 
69422,hold,indices expect open flat note 
69507,hold,indices open flat note 
69537,hold,mkts open flat note 
69547,hold,mkts open flat note 
70023,hold,mkts open flat note 
78795,hold,indian markets open flat note 
79535,hold,markets may open flat note 
79959,hold,markets may open flat note 
80239,hold,indian markets may open flat note 
80253,hold,indian markets may open flat note 
80324,hold,indian markets may open flat note 
82473,hold,market may open flat note 
82908,hold,markets open flat note 
83243,hold,market may open flat note 
83369,hold,market open flat note 
83425,hold,market open flat note 
83848,hold,market open flat note 
84397,hold,expect market open flat note 
84675,hold,market open flat note 
84812,hold,market may open flat note 
85057,hold,market open flat note 
85068,hold,market open flat note 
85292,hold,markets open flat note 
85688,hold,market may open flat note 
85698,hold,market may open flat note 
85805,hold,market open flat note 
85831,hold,market open flat note 
85893,hold,expect market open flat note 
85926,hold,market open flat note 
86058,hold,expect market open flat note 
86432,hold,expect market open flat note 
86442,hold,expect market open flat note 
86504,hold,market may open flat note 
86605,hold,expect market open flat note 
86651,hold,expect market open flat note 
86659,hold,expect market open flat note 
86700,hold,expect market open flat note 
86731,hold,expect market open flat note 
86764,hold,expect market open flat note 
86779,hold,expect market open flat note 
86800,hold,expect market open flat note 
86962,hold,expect market open flat note 
86963,hold,expect market open flat note 
86978,hold,expect market open flat note 
87015,hold,expect market open flat note 
87086,hold,expect market open flat note 
87284,hold,expect market open flat note 
87334,hold,expect market open flat note 
87378,hold,expect market open flat note 
87431,hold,expect market open flat note 
87535,hold,expect market open flat note 
87552,hold,expect market open flat note 
87694,hold,expect market open flat note 
7576,hold,not exit core projects 
8689,hold,not exit tvs motor 
10468,hold,not exit ongc 
88693,buy,acuumulate kaya target 
305,buy,book profit steel higher level 
318,buy,book profit current level 
319,buy,book profits punj llyod 
329,buy,book profits deccan aviation 
330,buy,book profits balaji telefilms upside 
342,buy,book profits bank stocks rise 
373,buy,book profits unitech 
374,buy,book profits utv software 
383,buy,book profit petronet lng around 
398,buy,book profits balaji telefilms 
425,buy,book profit unitech 
427,buy,book profits nirma 
448,buy,book profit bank 
503,buy,book profits time technoplast 
521,buy,book profit cements 
533,buy,book profits hindalco 
555,buy,book profit punj lloyd 
653,buy,book profits idbi 
654,buy,book profits nagarjuna construction 
705,buy,book profit centurion bank 
882,buy,book profits indiabulls 
905,buy,book profits cairn 
1020,buy,book profits ispat 
1292,buy,book profits hpcl bpcl ioc 
1295,buy,book profit cement stocks 
1353,buy,book profit private banks 
1415,buy,book profits rally 
1572,buy,book profits metal stocks 
1582,buy,book profits technology stocks 
1696,buy,book profit 
1827,buy,book profit sugar stocks 
1828,buy,book profit sail 
3549,buy,book profits sugar stocks 
3642,buy,book profit aban offshore 
3662,buy,book profits near-term nifty cap 
3891,buy,book profits grasim industries 
3945,buy,book profit jsw steel 
3947,buy,book profits lighten positions ril 
3948,buy,book profits ril 
3985,buy,book profits auto stocks 
4143,buy,book profits cummins 
4243,buy,book profits suzlon energy 
4244,buy,book profits steel 
4358,buy,book profits jaiprakash hydro 
4359,buy,book profits jsw steel 
4361,buy,book profits hero honda 
4504,buy,book profits hindusthan 
4559,buy,book profits 
4644,buy,book profit aban offshore 
4651,buy,book profits metal stocks 
4672,buy,book profits wipro 
4699,buy,book profits jsw steel 
4703,buy,book profits infosys technologies 
5210,buy,book profits bank 
5584,buy,book profits ongc 
6034,buy,book profit mcleod russel 
6220,buy,book profits tata steel 
6241,buy,book profits unitech 
6346,buy,book profits sks microfinance 
6454,buy,book profits banks goods stocks 
6497,buy,book profits dish tv 
6662,buy,book profits telecom stocks 
6734,buy,book profit ranbaxy labs current levels 
6828,buy,book profits banking space 
6875,buy,not bad idea book profits fin 
6988,buy,book profits va tech wabag 
7101,buy,book profits tcs 
7240,buy,book profits psu banking space 
7298,buy,book profits uco bank obc 
7472,buy,traders book profit sks micro 
8331,buy,book profits tcs range 
8367,buy,book profits 
8694,buy,book profits private banking space 
8735,buy,book profits idfc 
8812,buy,book profits itc 
9004,buy,book profits industries 
9284,buy,book profits kingfisher airlines 
9408,buy,book profit bhel 
9583,buy,book profit cement post nos 
9892,buy,book profits bank baroda 
9969,buy,book profits l&t around 
10357,buy,book profits idea cellular 
10706,buy,book profit cox & kings 
10714,buy,book profits hul 
10716,buy,book profits bata around 
11123,buy,book profit gujarat nre coke 
11765,buy,book profit coal around 
12067,buy,book profit comm 
12191,buy,book profits punj lloyd around 
12350,buy,book profits ril 
12414,buy,book profit around icici bank 
12497,buy,book profits ril firm re impact infy prices 
12543,buy,book profit wipro 
12610,buy,book profits infosys 
12871,buy,book profits infosys 
12966,buy,book profit around 
12986,buy,book profit jaypee infra 
12996,buy,book profits ril 
13300,buy,book profits m&m rally 
13846,buy,book profits metal stocks 
14094,buy,book profit coal around 
14376,buy,book profit bharti airtel 
14575,buy,book profit coal around 
14607,buy,book profits tata motors around 
14781,buy,book profit nagarjuna fert current level 
14855,buy,book profit aptech around 
14897,buy,book profits dcb 
14908,buy,book profit gmr infra around 
14977,buy,book profit larsen toubro 
15005,buy,book profits l&t 
15013,buy,book profit industries 
15055,buy,book profits bank 
15114,buy,mkt resume correction look book profits 
15186,buy,book profit larsen toubro 
15506,buy,book profits jet airways 
15512,buy,book profits jet airways 
15601,buy,book profits dlf 
15875,buy,book profits banking infra counters 
16859,buy,book profits infra 
16954,buy,book profits ranbaxy near 
16986,buy,book profits hul 
17140,buy,book profit parsvnath developers 
17181,buy,book profit coal around 
17247,buy,book profit coal around 
17536,buy,book profit titan ind 
17880,buy,book profit cairn industries 
18376,buy,book profits indraprastha gas 
18507,buy,book profit industries 
18569,buy,nifty resistance book profits 
18594,buy,book profit larsen toubro 
18751,buy,book profit tata motors around 
19018,buy,book profit ongc around 
19341,buy,book profit dlf 
19379,buy,book profits 
19737,buy,book profit coal 
19930,buy,book profit around 
20265,buy,book profits united spirits 
20424,buy,book profit j&k bank rally 
20471,buy,book profit m&m wockhardt 
20553,buy,book profits tata motors rally stanchart sec 
20734,buy,book profits midcap stocks institutional 
20844,buy,book profits infosys 
20959,buy,book profit jyothy laboratories 
21517,buy,book profits spicejet manappuram dimensions consulting 
21521,buy,book profit market turn anytime dimensions consulting 
21587,buy,book profit hero motocorp 
21623,buy,bpcl top pick amongst omcs gail book profit 
21650,buy,book profit pantaloon around 
21682,buy,market long mode dont book profits 
21684,buy,nifty may go book profit upmove ubs 
21707,buy,book profit pantaloon 
21794,buy,market subdued today book profits 
21822,buy,book profits bhel 
21828,buy,book profits rec 
21841,buy,book profits pfc 
21925,buy,book profit bhel 
21933,buy,book profit voltas current levels 
21949,buy,book profits ril around 
22038,buy,cautious nifty book profit 
22064,buy,book profit infosys 
22304,buy,book profit dish tv around 
22336,buy,book profit indusind bank current level 
22403,buy,book profit infra stocks 
22423,buy,book profit dcb around 
22503,buy,traders book profit yes bank 
22563,buy,book profit karnataka bank 
22693,buy,book profit hcl tech tcs 
22815,buy,book profits peninsula land 
22822,buy,book profits peninsula land 
22877,buy,citi us traders book profits prez polls 
23064,buy,book profits m&m 
23383,buy,book profit united spirits 
23384,buy,book profit leyland 
23390,buy,book profits united spirits 
23416,buy,check tulsians top stocks book profits 
23434,buy,book profit l&t fin tata coffee 
23463,buy,book profit l&t 
23526,buy,book profit excel crop around 
23676,buy,book profit praj industries 
23759,buy,book profit bharti airtel 
23902,buy,book profit pantaloon around 
24056,buy,book profit nifty crosses 
24082,buy,book profit infra stocks 
24221,buy,book profit tata motors 
24250,buy,book profits auto 
24253,buy,book profit hul 
25064,buy,book profit karnataka bank 
25116,buy,budget book profits nifty bet infra il&fs 
25136,buy,book profit indusind bank 
25235,buy,book profits ongc 
25338,buy,book profits tcs 
25363,buy,book profit bank around 
25377,buy,book profits move stop losses 
25384,buy,book profits idea cellular 
25463,buy,book profit hcl tech 
25474,buy,book profit hcl tech 
25495,buy,book profits ioc 
25852,buy,book profits higher range 
25857,buy,book profit jet airways around 
25889,buy,book profits dlf 
26784,buy,book profit jet airways 
26994,buy,book profit jet airways around 
27157,buy,book profit ranbaxy around astromoneyguru 
27410,buy,book profit stocks 
27459,buy,book profit stocks 
27624,buy,book profit punj lloyd 
27667,buy,book profits tcs 
27730,buy,book profit idfc gmr infra 
27731,buy,book profit infosys 
27732,buy,book profit stocks 
27813,buy,book profit tcs infosys hcl tech wipro 
27912,buy,book profit hindusthan astromoneyguru 
28583,buy,book profits anant industries 
28647,buy,book profits l&t around 
28708,buy,book profit unitech 
28815,buy,book profit coal 
29019,buy,book profit kingfisher airlines 
29095,buy,low fii flows temporary book profits infy 
29273,buy,book profit infosys 
29286,buy,book profit muthoot around 
29346,buy,book profits icici bank around 
29404,buy,book profits united spirits 
29600,buy,book profit bank 
29611,buy,mkt trend up book profit existing positions 
29647,buy,book profit communications 
29731,buy,book profits bank 
29817,buy,book profit maruti suzuki around 
29868,buy,market near top book profits 
29998,buy,book profits gsk consumer 
30023,buy,book profit communication 
30041,buy,book profit hul avoid cement stocks 
30101,buy,book profits communications 
30103,buy,book profits finolex industries near 
30168,buy,book profit irrigation 
30205,buy,book profits ranbaxy labs 
30255,buy,book profit brigade enterprises 
30347,buy,trader book profit sks microfinance 
30366,buy,mkt rally not based fundamentals book profits 
30429,buy,book profit itc 
30458,buy,book profits bank indusind bank 
30571,buy,book profit mentha oil astromoneyguru 
30597,buy,book profits cipla 
30598,buy,book profits tata motors around 
30609,buy,book profits nectar lifesciences 
30664,buy,book profit jm 
30734,buy,book profits cement stocks 
31191,buy,book profit dlf 
31209,buy,book profits sun pharma 
31529,buy,nifty target remain short book profits 
31576,buy,book profits titan industries 
32032,buy,book profits united spirits 
32033,buy,book profits unilever 
32281,buy,positional traders book profits 
32546,buy,book profits communications 
32562,buy,book profits communications 
32837,buy,fiis may book profit asian markets astromoneyguru 
33087,buy,worried false breakout wise book profits 
33551,buy,book profits hindustan unilever 
33634,buy,book profits itc 
33738,buy,book profits bharti airtel 
34428,buy,book profit bullish bank ab 
34515,buy,banks short covering book profit hsbc invest 
34548,buy,book profits stocks 
34559,buy,book profits stocks 
34599,buy,book profits ranbaxy around 
34761,buy,book profits hexaware technologies 
34835,buy,use current mkt rally book profits 
34855,buy,book profits bank 
34928,buy,book profits wipro 
34948,buy,book profits higher levels mirani 
34957,buy,book profits l&t around 
34989,buy,mkt consolidate book profit sit aside 
35050,buy,book profits jp associates around 
35301,buy,good day book profits bank nifty stocks 
35324,buy,book profits sbi 
35371,buy,use next mkt rally book profits banks 
35506,buy,dont see nifty below beyond book profits ubs 
35526,buy,book profits sesa goa 
35671,buy,nifty downtrend traders could book profits 
35705,buy,book profits jsw steel 
35706,buy,book profits communications 
35750,buy,book profits hindustan unilever 
35815,buy,book profits acc 
35817,buy,book profits jet airways around 
36057,buy,book profits psu banks rally 
36089,buy,book profits power 
36183,buy,book profits indusind bank 
36337,buy,book profits nhpc near 
36355,buy,book profit dial 
36365,buy,book profits current mkt long-term view good ambit 
36492,buy,book profits wipro 
36511,buy,book profits shree renuka sugars 
36513,buy,book profits wipro 
36539,buy,book profits sks microfinance 
36574,buy,book profits larsen toubro 
36721,buy,book profits dr reddys laboratories 
36892,buy,book profits l&t 
36951,buy,book profits itc near 
37024,buy,expect sector rotation continue book profits macquarie 
37359,buy,book profits dial 
37464,buy,book profits icici bank 
37684,buy,book profits tech mahindra 
37743,buy,book profits nhpc 
37933,buy,book profits coal 
37969,buy,book profits mkt unlikely sustain rally 
37995,buy,book profits private sector banks 
38012,buy,book profits bhel 
38239,buy,index move higher book profits regularly dimensions 
38256,buy,mkt seem peaked book profits gsk 
38647,buy,book profits tcs 
38678,buy,book profits tcs 
38698,buy,book profits steel & power 
38721,buy,book profits apollo tyres 
38747,buy,book profits ajanta pharma 
38950,buy,book profits jsw steel 
38971,buy,book profits technologies 
39043,buy,book profits dial 
39059,buy,book profits tata steel 
39127,buy,book profits manappuram 
39128,buy,book profits indusind bank 
39245,buy,book profit cil see no near-term trigger 
39572,buy,book profits amara raja batteries 
40030,buy,book profits cummins 
40042,buy,book profits pfc 
40108,buy,book profits trade intraday 
40203,buy,book profits lic housing 
40725,buy,book profits titan around 
40784,buy,book profits tech mahindra tcs 
41073,buy,dont book profits high quality cos yet 
41083,buy,book profits dena bank around 
41117,buy,book profits icici bank bank 
41119,buy,book profits jp associates dlf sbi 
41258,buy,book profits maruti suzuki 
41360,buy,book profits sun pharma 
41434,buy,book profits cement stocks 
41492,buy,book profits polaris 
41680,buy,book profit ceat 
41690,buy,book profits apollo tyres 
41758,buy,book profits hpcl bpcl 
41768,buy,book profits ceat 
41818,buy,book profits vip industries 
41937,buy,book profits ceat 
41994,buy,book profits vip industries 
42210,buy,book profits pnb around 
42225,buy,book profits bhel 
42262,buy,book profits acc 
42336,buy,book profits pnb 
42388,buy,book profits adani enterprises 
42465,buy,book profits adani enterprises 
42494,buy,book profit united spirits 
42609,buy,book profits closer 
42676,buy,book profits apollo tyres 
42808,buy,dont stuck illiquid stks book profits 
42812,buy,book profits apollo tyres 
42913,buy,book profits excel crop advanta upl 
42942,buy,book profits bharti airtel 
42943,buy,book profits ambuja cements acc 
42951,buy,book profits sks microfinance 
43173,buy,book profits united bank 
43267,buy,book profits shasun pharma 
43357,buy,book profits irb infra 
43470,buy,not yet time book profits 
43657,buy,book profits ongc 
43705,buy,book profits lanco infratech dcunha 
43708,buy,book profits federal bank dcunha 
43727,buy,book profits adani power 
43840,buy,book profits bhel 
43964,buy,book profits havells 
44043,buy,book profits niit 
44299,buy,book profits amtek auto 
44362,buy,book profits tata steel around 
44409,buy,book profits suzlon energy 
44503,buy,book profit crude oil usd barrel astromoneyguru 
44535,buy,book profits bpcl 
44599,buy,book profits future lifestyle fashions 
44716,buy,book profits voltas 
45013,buy,book profits irb infrastructure 
45066,buy,book profit nhpc switch defensives 
45067,buy,book profit sintex industries 
45075,buy,book profits crompton greaves 
45388,buy,bank nifty looks subdued book profits 
45434,buy,book profit railway stocks 
45451,buy,time book profits 
45480,buy,book profits maruti hero motocorp auto 
45678,buy,book profits ptc 
45852,buy,book profits ivrcl idfc 
46020,buy,book profits hindalco industries 
46166,buy,market overvalued time book profits 
46838,buy,book profits mahindra mahindra 
46996,buy,book profits ongc 
47063,buy,book profits 
47390,buy,book profits upside seems limited 
47696,buy,book profits tata motors 
47995,buy,book profits ceat 
48020,buy,book profits abb 
48090,buy,time book profits midcaps 
48197,buy,book profits hfcl 
48212,buy,correction offing book profits 
48314,buy,book profits mastek 
48318,buy,book profits irb infra 
48398,buy,book profits mrf 
48543,buy,book profit wipro 
48545,buy,book profits nbcc 
48683,buy,book profit ceat 
49229,buy,book profits hul 
49411,buy,book profits marksans pharma 
49781,buy,book profits colgate palmolive 
49837,buy,book profits power grid 
49949,buy,book profits hpcl 
50537,buy,book profits tvs motor close 
50724,buy,book profits leyland 
50807,buy,book profits dlf 
50915,buy,book profits alembic 
50983,buy,book profits jet airways 
51228,buy,book profits jet airways 
51585,buy,book profits jet airways 
51591,buy,book profits paints 
51620,buy,book profits like mah bob growth avenues 
51629,buy,mkt choppy today traders must book profits 
51670,buy,book profits persistent systems 
51780,buy,book profits snowman logistics 
51809,buy,book profits jet airways 
51873,buy,book profits hul adds another 
52169,buy,book profits cement pvt banks good themes experts 
52175,buy,book profits tvs motor around 
52246,buy,book profits suzlon energy upmove 
52503,buy,book profits sun pharma adv 
52543,buy,book profits paint stocks 
52550,buy,book profits kalyani steels 
52580,buy,prudent book profits mkt rally unlikely experts 
52767,buy,book profits tata motors 
53140,buy,book profits jspl 
53769,buy,book profits bharti airtel 
54189,buy,book profits ntpc 
54354,buy,book profits upl around 
54680,buy,book profits pharma 
56141,buy,book profits eicher motors 
56985,buy,book profits zee entertainment around 
57192,buy,book profits hcl technologies 
57331,buy,book profits gail 
57959,buy,book profit archies 
57964,buy,book profits essar oil 
58277,buy,time book profit 
58484,buy,book profits cipla 
58906,buy,time book profit 
59294,buy,book profits subex 
59486,buy,book profits forge 
59870,buy,book profits psu banks 
60535,buy,book profits idbi bank 
60796,buy,book profits idbi bank 
60858,buy,book profits tata motors around 
61049,buy,book profits ab nuvo 
61110,buy,book profits vedanta 
61421,buy,book profits idfc around 
61479,buy,book profits spicejet 
63040,buy,book profits tyres around 
63646,buy,book profits maruti around 
63867,buy,book profits jet airways 
63918,buy,book profits tata steel 
63994,buy,book profits tata steel 
64044,buy,book profits itd cementation 
64165,buy,book profits jet airways 
64456,buy,book profits spicejet 
64516,buy,book profits bank around 
65794,buy,book profits sbi 
66388,buy,pair strategy book profits dlf unitech 
66453,buy,pair strategy book profits bharti rcom 
67925,buy,book profits 
68553,buy,book profits exit long position 
68555,buy,book profits target 
68572,buy,book profit aban offshore 
68829,buy,book profits thermax 
68991,buy,book profits webel sl energy systems 
69123,buy,book profit greaves cotton tgt 
69141,buy,book profits publications 
69620,buy,book profit indoco remedies 
70193,buy,book profit bank 
70481,buy,book profit dena bank 
71327,buy,book profits steel strips wheels 
72298,buy,book profit steel 
73037,buy,book profit cipla 
75937,buy,book profit infotech enterprises 
76672,buy,book profit electricals 
77398,buy,book profit cement stocks 
83937,buy,book profit bharti infratel 
84415,buy,book profits 
272,sell,accumlate bank stocks decline 
397,sell,enter united spirits declines 
794,sell,barclays cap sees decline fed rates 
807,sell,pick sugar stocks decline 
1377,sell,mkts could decline post rally 
1625,sell,invest ongc declines 
2034,sell,advance-decline ratio looks dismal 
2229,sell,mkts close weak ril sbi decline sharply 
2265,sell,decline crude prices good indian macros 
2342,sell,mkts see sharp decline 
2656,sell,sensex may see -pt decline 
4066,sell,look tata steel decline 
4799,sell,expect bounce retraces part recent decline 
5414,sell,hindalco sterlite ind may see decline 
5901,sell,see decline mkts due -ve euro cues 
